,0,1,2,3,4,5,6,7,8,9
56.828402700241945,0.23002945245743325,1.3603785762296767,-0.12179310375182172,-0.34452975744292197,0.7426669960352239,2.6375766594725296,-0.746918551100529,-0.25186084956918803,-1.0736587339394776,-1.1658065729349085
507.91124242040826,0.7617688413079962,1.9299714784293873,1.9231994096505982,0.4809955486959823,-0.058138621865102456,0.6849917545443479,1.9508055628581613,-0.2728835728082532,0.3570045919129463,0.8995033423150609
-130.25444954930504,-1.5086989892471498,1.0765487635006599,-0.04801100107158722,-1.0914906236254447,-1.1210342503489763,1.9185042239171541,0.14586476099873938,0.865454429537783,1.5703673537228722,-2.437359572996602
-71.91142452922246,0.21462703899542176,0.13748246236742492,-0.28404891600477694,-0.17250647801298014,-0.06409035895911833,-0.6914853769203,0.28582946546481264,-0.5124701413826575,0.03705287420072256,-0.6009718816896903
-126.77620947008198,0.2543039240502449,-0.21778250065995022,1.1470021728741961,-1.5755000633878722,-1.565189616439663,0.6882569276439461,-1.0765606634252,-0.2647654763568718,0.15970788118103627,-0.09274497408173765
13.839187352379,-0.6915076534932466,2.0863826488133888,0.9624954561586768,-1.662360461066718,0.5447104274743906,-0.47115221934881735,-0.8183824435092121,0.7746714830069638,0.3153689114751114,-1.4475919254693537
92.41677569081403,0.40575899487314326,0.9267751828410566,-0.20747449232377313,0.6791368711388114,0.1829485270626415,0.9958107244186586,-0.5543987334377861,0.4411598569789055,-0.9885193914073357,0.04124590524697708
182.0726024164681,1.0259145628692241,-1.0095006164317148,-0.06205641961665528,0.10146428466254666,0.1623734980642877,-0.0517547707548116,0.8986803399977533,-0.8916165663409878,1.1845892655313128,0.707238807008561
-57.58956637264081,-1.5812113368311482,0.4083509345297463,0.24320442042413995,1.0149084711807816,-1.6042975734346758,-0.11145050007079345,-1.0090554904173632,0.10337173853689648,0.7104723177740833,0.11579152882751421
145.4834660488498,-0.6436026088270055,-0.09464004063699014,1.0397706158823052,1.2689337954463484,-1.6380800002659095,-1.593487708950882,-1.1618150429462475,0.5793005578839105,1.820071625242644,0.2654520699097895
